stringsfile version 1
2562
str_no_string NO_STRING!
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac2 Word_has_it_that_a_new_marksman_commander_was_appointed.
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac3 Muskets_rumble_through_the_city_-_the_new_azab-aga_is_training_the_recruits_quite_well.
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac4 Word_has_it_that_a_new_infantry_captain_has_been_appointed.
str_ms_t_upgrade_officer_infantry_guard_remour_descr_fac5 Word_has_it_that_a_new_commander_was_appointed.
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac1 Heavy_Cavalry_Commander
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac2 Heavy_Cavalry_Commander
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac3 Heavy_Cavalry_Commander
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac4 Heavy_Cavalry_Commander
str_ms_t_upgrade_officer_cavalry_guard_short_descr_fac5 Heavy_Cavalry_Commander
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac1 The_heavy_cavalry_commander's_task_is_to_train_Cossacks_and_make_sure_they_can_shoot_accurately.
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac2 The_commander's_task_is_simple._Gather_a_militia_from_the_estate_cavalry,_and_recruit_them_into_service.
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac3 Training_elite_warriors_is_not_cheap,_but_it_is_certainly_worth_the_expense.
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac4 Training_cuirassiers_takes_a_lot_of_time_and_money,_but_it's_worth_it._Few_can_survive_an_onslaught_of_a_cuirassier_company.
str_ms_t_upgrade_officer_cavalry_guard_long_descr_fac5 Guards_may_not_be_as_potent_as_hussars,_but_they_will_do_their_job_well_enough._Your_army_cannot_succeed_without_them.
str_ms_t_upgrade_officer_cavalry_guard_remour_descr_fac1 There_is_much_talk_about_the_new_commander.
str_ms_t_upgrade_officer_cavalry_guard_remour_descr_fac2 There_is_much_talk_about_the_new_commander.
str_ms_t_upgrade_officer_cavalry_guard_remour_descr_fac3 There's_quite_a_lot_of_excitement_in_the_city._The_beshli-aga_trains_his_new_warriors_as_if_they_were_to_fight_for_the_Khan_himself!
str_ms_t_upgrade_officer_cavalry_guard_remour_descr_fac4 There_is_much_talk_about_the_new_cuirassier_captain.
str_ms_t_upgrade_officer_cavalry_guard_remour_descr_fac5 Personal_Guard_Captain
str_ms_t_upgrade_officer_elite_guard_short_descr_fac1 Personal_Guard_Captain
str_ms_t_upgrade_officer_elite_guard_short_descr_fac2 Personal_Guard_Captain
str_ms_t_upgrade_officer_elite_guard_short_descr_fac3 Personal_Guard_Captain
str_ms_t_upgrade_officer_elite_guard_short_descr_fac4 Personal_Guard_Captain
str_ms_t_upgrade_officer_elite_guard_short_descr_fac5 Personal_Guard_Captain
str_ms_t_upgrade_officer_elite_guard_long_descr_fac1 Winged_hussars_by_right_are_thought_of_as_elite_forces_of_the_Polish_Commonwealth._An_army_which_has_even_a_single_company_of_winged_hussars_sports_a_far_greater_chance_of_victory.
str_ms_t_upgrade_officer_elite_guard_long_descr_fac2 The_noble_cavalry_is_well-armed_and_trained._Any_foe_can_fall_before_its_onslaught.
str_ms_t_upgrade_officer_elite_guard_long_descr_fac3 Our_heavy_cavalry_is_considered_best_in_Europe,_and_they_have_well_earned_their_distinction!
str_ms_t_upgrade_officer_elite_guard_long_descr_fac4 Our_Swedish_Reiters_are_by_right_the_elite_troops_of_the_Swedish_army.
str_ms_t_upgrade_officer_elite_guard_long_descr_fac5 The_Zaporozhian_cavalry_are_few_in_number,_but_their_excellent_battle_training_and_discipline_make_them_a_deadly_force_on_the_battlefield.
str_ms_t_upgrade_officer_elite_guard_remour_descr_fac1 There_is_much_talk_about_the_new_forces_which_shall_bring_us_victory.
str_ms_t_upgrade_officer_elite_guard_remour_descr_fac2 There_is_much_talk_about_the_new_forces_which_shall_bring_us_victory.
str_ms_t_upgrade_officer_elite_guard_remour_descr_fac3 There_is_much_talk_about_the_new_forces_which_shall_bring_us_victory.
str_ms_t_upgrade_officer_elite_guard_remour_descr_fac4 There_is_much_talk_about_the_new_forces_which_shall_bring_us_victory.
str_ms_t_upgrade_officer_elite_guard_remour_descr_fac5 There_is_much_talk_about_the_new_forces_which_shall_bring_us_victory.
str_ms_t_upgrade_officer_mercenary_short_descr_fac1 Mercenary_Captain
str_ms_t_upgrade_officer_mercenary_short_descr_fac2 Mercenary_Captain
str_ms_t_upgrade_officer_mercenary_short_descr_fac3 Mercenary_Captain
str_ms_t_upgrade_officer_mercenary_short_descr_fac4 Mercenary_Captain
str_ms_t_upgrade_officer_mercenary_short_descr_fac5 Mercenary_Captain
str_ms_t_upgrade_officer_mercenary_long_descr_fac1 Mercenaries_are_always_of_use._They_are_weathered_men,_and_capable_with_the_sword._A_mercenary_captain_can_pick_the_best_fighters_around.
str_ms_t_upgrade_officer_mercenary_long_descr_fac2 Mercenaries_are_always_of_use._They_are_weathered_men,_and_capable_with_the_sword._A_mercenary_captain_can_pick_the_best_fighters_around.
str_ms_t_upgrade_officer_mercenary_long_descr_fac3 Mercenaries_are_always_of_use._They_are_weathered_men,_and_capable_with_the_sword._A_mercenary_captain_can_pick_the_best_fighters_around.
str_ms_t_upgrade_officer_mercenary_long_descr_fac4 Mercenaries_are_always_of_use._They_are_weathered_men,_and_capable_with_the_sword._A_mercenary_captain_can_pick_the_best_fighters_around.
str_ms_t_upgrade_officer_mercenary_long_descr_fac5 Mercenaries_are_always_of_use._They_are_weathered_men,_and_capable_with_the_sword._A_mercenary_captain_can_pick_the_best_fighters_around.
str_ms_t_upgrade_officer_mercenary_remour_descr_fac1 The_city_is_a_mix_of_nations,_like_ancient_Babylon._There_are_many_foreign_mercenaries_about.
str_ms_t_upgrade_officer_mercenary_remour_descr_fac2 The_city_is_a_mix_of_nations,_like_ancient_Babylon._There_are_many_foreign_mercenaries_about.
str_ms_t_upgrade_officer_mercenary_remour_descr_fac3 The_city_is_a_mix_of_nations,_like_ancient_Babylon._There_are_many_foreign_mercenaries_about.
str_ms_t_upgrade_officer_mercenary_remour_descr_fac4 The_city_is_a_mix_of_nations,_like_ancient_Babylon._There_are_many_foreign_mercenaries_about.
str_ms_t_upgrade_officer_mercenary_remour_descr_fac5 The_city_is_a_mix_of_nations,_like_ancient_Babylon._There_are_many_foreign_mercenaries_about.
str_ms_v_mill_short_descr_fac1 Mill
str_ms_v_mill_short_descr_fac2 Mill
str_ms_v_mill_short_descr_fac3 Mill
str_ms_v_mill_short_descr_fac4 Mill
str_ms_v_mill_short_descr_fac5 Mill
str_ms_v_mill_long_descr_fac1 Since_men_learned_the_art_of_baking_bread,_a_mill_is_a_fine_source_of_income.
str_ms_v_mill_long_descr_fac2 Since_men_learned_the_art_of_baking_bread,_a_mill_is_a_fine_source_of_income.
str_ms_v_mill_long_descr_fac3 Since_men_learned_the_art_of_baking_bread,_a_mill_is_a_fine_source_of_income.
str_ms_v_mill_long_descr_fac4 Since_men_learned_the_art_of_baking_bread,_a_mill_is_a_fine_source_of_income.
str_ms_v_mill_long_descr_fac5 Since_men_learned_the_art_of_baking_bread,_a_mill_is_a_fine_source_of_income.
str_ms_v_mill_remour_descr_fac1 People_say_the_old_miller_almost_killed_himself_when_he_learned_about_the_new_mill.
str_ms_v_mill_remour_descr_fac2 The_miller_is_spreading_rumors_that_the_new_mill_puts_some_foul_stuff_into_their_bread.
str_ms_v_mill_remour_descr_fac3 Bless_Allah!_Now_there_are_several_mills_in_the_city,_and_the_faithful_can_choose_where_to_mill_their_grain.
str_ms_v_mill_remour_descr_fac4 Since_the_new_mill_was_built,_the_price_of_flour_has_dropped.
str_ms_v_mill_remour_descr_fac5 Rumor_has_it_that_the_miller_is_a_sorcerer...
str_ms_v_barn_short_descr_fac1 Storehouse
str_ms_v_barn_short_descr_fac2 Storehouse
str_ms_v_barn_short_descr_fac3 Storehouse
str_ms_v_barn_short_descr_fac4 Storehouse
str_ms_v_barn_short_descr_fac5 Storehouse
str_ms_v_barn_long_descr_fac1 You_can_keep_a_reserve_stock_of_grain_in_your_own_storehouse,_which_can_then_be_sold_at_a_favorable_price.
str_ms_v_barn_long_descr_fac2 You_can_keep_a_reserve_stock_of_grain_in_your_own_storehouse,_which_can_then_be_sold_at_a_favorable_price.
str_ms_v_barn_long_descr_fac3 You_can_keep_a_reserve_stock_of_grain_in_your_own_storehouse,_which_can_then_be_sold_at_a_favorable_price.
str_ms_v_barn_long_descr_fac4 You_can_keep_a_reserve_stock_of_grain_in_your_own_storehouse,_which_can_then_be_sold_at_a_favorable_price.
str_ms_v_barn_long_descr_fac5 You_can_keep_a_reserve_stock_of_grain_in_your_own_storehouse,_which_can_then_be_sold_at_a_favorable_price.
str_ms_v_barn_remour_descr_fac1 People_say_that_the_lord_keeps_not_only_grain,_but_gold_in_the_new_storehouse.
str_ms_v_barn_remour_descr_fac2 I_heard_yesterday_the_warlord's_shed_was_robbed._He_had_it_coming.
str_ms_v_barn_remour_descr_fac3 The_greedy_Bek_filled_his_barn_with_grain,_and_sells_it_at_three_times_the_price_at_the_end_of_winter.
str_ms_v_barn_remour_descr_fac4 Our_lord_is_cunning_as_a_fox._Stored_the_grain_in_his_shop_and_sells_it_for_an_inflated_price.
str_ms_v_barn_remour_descr_fac5 Mice_ate_all_the_grain_in_the_new_granary,_and_the_people_rolled_with_laughter!
str_ms_v_school_short_descr_fac1 School
str_ms_v_school_short_descr_fac2 School
str_ms_v_school_short_descr_fac3 School
str_ms_v_school_short_descr_fac4 School
str_ms_v_school_short_descr_fac5 School
str_ms_v_school_long_descr_fac1 If_the_children_are_taught_counting,_writing_and_God's_law,_they_shall_grow_into_good,_loyal_subjects.
str_ms_v_school_long_descr_fac2 If_the_children_are_taught_counting,_writing_and_God's_law,_they_shall_grow_into_good,_loyal_subjects.
str_ms_v_school_long_descr_fac3 If_the_children_are_taught_counting,_writing_and_God's_law,_they_shall_grow_into_good,_loyal_subjects.
str_ms_v_school_long_descr_fac4 If_the_children_are_taught_counting,_writing_and_God's_law,_they_shall_grow_into_good,_loyal_subjects.
str_ms_v_school_long_descr_fac5 If_the_children_are_taught_counting,_writing_and_God's_law,_they_shall_grow_into_good,_loyal_subjects.
str_ms_v_school_remour_descr_fac1 We_put_our_son_in_school._Now_we'll_have_to_spend_all_our_money_on_books.
str_ms_v_school_remour_descr_fac2 That_school_is_nothing_but_nonsense,_and_with_our_children_away_all_day,_who_will_watch_after_the_goose?
str_ms_v_school_remour_descr_fac3 Our_children_are_attending_the_school._Perhaps_they_will_grow_up_to_become_kadis_or_muftis?
str_ms_v_school_remour_descr_fac4 Of_course,_reading_is_good_for_children._It's_quite_expensive_though...
str_ms_v_school_remour_descr_fac5 Cossack_children_have_no_use_for_reading._But_if_our_lord_says_it's_important,_then_we_shall_send_them_to_school_as_ordered.
str_ms_v_secret_place_short_descr_fac1 Hidden_Treasury
str_ms_v_secret_place_short_descr_fac2 Hidden_Treasury
str_ms_v_secret_place_short_descr_fac3 Hidden_Treasury
str_ms_v_secret_place_short_descr_fac4 Hidden_Treasury
str_ms_v_secret_place_short_descr_fac5 Hidden_Treasury
str_ms_v_secret_place_long_descr_fac1 You_always_need_a_place_to_keep_the_loot_after_a_raid.
str_ms_v_secret_place_long_descr_fac2 Verily,_the_more_you_have,_the_easier_you_are_to_rob._But_when_you_have_a_cache,_you_can_better_protect_your_goods.
str_ms_v_secret_place_long_descr_fac3 In_these_hard_times,_a_hidden_treasure_house_can_be_quite_useful._Even_barley_is_a_treasure_during_times_of_war.
str_ms_v_secret_place_long_descr_fac4 In_a_hidden_cache_you_can_hide_your_supplies_from_the_enemy.
str_ms_v_secret_place_long_descr_fac5 It_is_a_poor_lord_indeed_who_has_no_hidden_storehouse._After_all,_raiders_can_only_take_what_they_can_find.
str_ms_v_secret_place_remour_descr_fac1 Folks_say_the_elder_is_hiding_a_treasure_somewhere_--_a_full_twenty_thaler!
str_ms_v_secret_place_remour_descr_fac2 The_elder_hid_all_the_vodka_somewhere,_and_the_men_haven't_been_to_work_for_three_days._They've_spent_all_their_time_searching_for_the_hiding_place!
str_ms_v_secret_place_remour_descr_fac3 Our_Bey_is_a_greedy_one._He_built_a_storehouse_but_no_one_knows_where.
str_ms_v_secret_place_remour_descr_fac4 The_men_say_there's_a_huge_stock_of_goods_in_a_hidden_cache_somewhere._Now_we_no_longer_fear_raids_so_much.
str_ms_v_secret_place_remour_descr_fac5 Yesterday_the_lads_found_a_secret_cache_filled_with_vodka_and_lard._The_elder_almost_burst_from_ire_--_they_ate_and_drank_all_the_stocks!
str_ms_v_administration_short_descr_fac1 Council_House
str_ms_v_administration_short_descr_fac2 Council_House
str_ms_v_administration_short_descr_fac3 Council_House
str_ms_v_administration_short_descr_fac4 Council_House
str_ms_v_administration_short_descr_fac5 Council_House
str_ms_v_administration_long_descr_fac1 A_village_council_can_be_of_great_service_to_the_elder._The_people_can_gather_in_the_evening_to_decide_on_all_matters_that_are_important_to_them.
str_ms_v_administration_long_descr_fac2 If_there's_a_council_house_in_the_village,_there_will_be_more_order.
str_ms_v_administration_long_descr_fac3 In_the_Bey's_house_you_can_keep_criminals_and_pass_judgment_on_them._Thanks_to_this,_the_people's_welfare_improves.
str_ms_v_administration_long_descr_fac4 In_a_watchhouse_you_can_keep_public_nuisances_and_criminals._This_reduces_local_disorder.
str_ms_v_administration_long_descr_fac5 The_village_house_is_where_the_important_papers_are_kept._And_if_some_lads_start_making_trouble,_you_can_lock_them_up_in_the_house_as_a_safety_measure.
str_ms_v_administration_remour_descr_fac1 The_elder_and_the_tax_collector_sat_in_council_the_other_day_until_early_morning._When_the_sun_arose,_the_townspeople_carried_them_both_out_by_their_ankles.
str_ms_v_administration_remour_descr_fac2 One_of_the_townspeople_got_himself_drunk_and_made_quite_a_nuisance_of_himself_all_night_long._He_was_forced_to_spend_three_days_in_captivity_for_his_behavior.
str_ms_v_administration_remour_descr_fac3 The_village_caught_a_thief_the_other_day._He_was_held_captive_in_the_Bey's_house_until_the_guards_arrived.
str_ms_v_administration_remour_descr_fac4 My_neighbor_was_arrested_yesterday._What_did_he_do?_Nothing_much_--_he_just_stole_a_horse...
str_ms_v_administration_remour_descr_fac5 Since_the_village_house_was_built,_you_can't_find_the_lads_wandering_the_streets_in_the_evening._--_They_all_gather_in_the_village_house_to_talk_politics.
str_ms_v_judge_short_descr_fac1 Judge
str_ms_v_judge_short_descr_fac2 Judge
str_ms_v_judge_short_descr_fac3 Judge
str_ms_v_judge_short_descr_fac4 Judge
str_ms_v_judge_short_descr_fac5 Judge
str_ms_v_judge_long_descr_fac1 Swift_judgment_means_peace_and_order._If_there's_a_judge_in_the_village,_the_lord_can_sleep_well.
str_ms_v_judge_long_descr_fac2 Your_own_judge_in_the_village_is_indispensable._There's_no_need_to_wash_your_dirty_linen_in_public.
str_ms_v_judge_long_descr_fac3 With_a_kadi_in_the_village,_all_disputes_are_settled_fast_and_justly,_and_the_treasury_keeps_growing_with_new_earnings.
str_ms_v_judge_long_descr_fac4 The_councilor_will_always_hear_a_plaintiff_and_issue_a_legal_verdict_--_for_a_fee,_of_course.
str_ms_v_judge_long_descr_fac5 The_village_justice_is_a_much_needed_man._He_won't_allow_the_warlord_to..._misappropriate_money,_shall_we_say.
str_ms_v_judge_remour_descr_fac1 Folks_say_the_new_judge_will_accept_no_bribes._How_hard_must_it_be_for_him_to_make_judgments?
str_ms_v_judge_remour_descr_fac2 The_new_judge_only_takes_bribes_in_liquid_thaler._He'll_be_a_drunkard_in_no_time.
str_ms_v_judge_remour_descr_fac3 Kadi_Astakh_hears_a_new_dispute_every_evening._All_the_folks_gather_to_watch_--_his_elaborate_judgments_are_wonders_to_behold.
str_ms_v_judge_remour_descr_fac4 Word_has_it_that_the_new_judge_will_not_yield_to_corruption!_How_can_the_villagers_live_now?
str_ms_v_judge_remour_descr_fac5 Yesterday_the_judge_decided_that_the_neighboring_monastery's_floodfield_should_in_fact_belong_to_the_warlord._The_warlord_bribed_him_with_a_mere_piece_of_meat.
str_ms_v_treasurer_short_descr_fac1 Treasurer
str_ms_v_treasurer_short_descr_fac2 Treasurer
str_ms_v_treasurer_short_descr_fac3 Treasurer
str_ms_v_treasurer_short_descr_fac4 Treasurer
str_ms_v_treasurer_short_descr_fac5 Treasurer
str_ms_v_treasurer_long_descr_fac1 Gathering_tributes_is_quite_important._And_if_there's_a_certain_man_in_charge_of_it,_the_lord's_purse_will_grow_all_the_heavier.
str_ms_v_treasurer_long_descr_fac2 A_wise_man_collecting_tributes_will_always_be_of_use._He_shall_take_some_for_himself,_of_course,_but_in_the_end_more_will_arrive_in_the_treasury.
str_ms_v_treasurer_long_descr_fac3 When_a_baskak_is_in_charge_of_collecting_taxes,_things_go_quickly_and_smoothly.
str_ms_v_treasurer_long_descr_fac4 A_treasurer_in_the_village_is_great_asset_for_the_lord._A_skilled_man_will_do_his_job_well.
str_ms_v_treasurer_long_descr_fac5 Your_own_skilled_paymaster_is_a_true_find_blessing_for_a_landlord.
str_ms_v_treasurer_remour_descr_fac1 The_new_bursar_shortchanged_innkeeper_Yankel._The_latter_in_his_misery_decided_to_turn_to_the_Christian_faith.
str_ms_v_treasurer_remour_descr_fac2 The_villagers_found_out_that_the_new_treasurer_used_to_be_a_clerk_at_the_mint._Word_has_it_that_he_was_fired_for_drinking.
str_ms_v_treasurer_remour_descr_fac3 Our_baskak_must_have_learned_math_in_Baghdad!_He_shortchanges_you_in_an_eyeblink.
str_ms_v_treasurer_remour_descr_fac4 The_treasurer_has_began_keeping_a_book_of_accounts._Whatever_he's_writing_there,_only_God_knows,_but_now_folks_have_to_pay_more...
str_ms_v_treasurer_remour_descr_fac5 The_village_paymaster_came_here_the_other_day._Said_we_have_to_pay_back_taxes_for_two_hundred_years_or_so._We_have_him_a_quart_of_vodka,_and_now_we're_in_debt_only_for_a_hundred_years.
str_ms_v_priest_short_descr_fac1 Priest
str_ms_v_priest_short_descr_fac2 Priest
str_ms_v_priest_short_descr_fac3 Priest
str_ms_v_priest_short_descr_fac4 Priest
str_ms_v_priest_short_descr_fac5 Priest
str_ms_v_priest_long_descr_fac1 The_village_priest_is_a_useful_man._He_can_perform_a_burial_and_find_out_what's_on_the_villagers'_minds,_too.
str_ms_v_priest_long_descr_fac2 The_holy_father_is_an_important_man_in_the_village._Villagers_like_it_when_they_don't_have_to_travel_to_a_neighboring_town_to_visit_a_church.
